-0.078750	0.000000	-0.614250	0.000000
-0.249419	0.012806	-0.002021	0.000000
-0.403444	0.043541	0.619027	0.000000
-0.540537	0.092495	1.248896	0.000000
-0.660408	0.159957	1.887585	0.000000
-0.762768	0.246217	2.535094	0.000000
-0.847326	0.351564	3.191422	0.000000
-0.913795	0.476287	3.856571	0.000000
-0.961884	0.620676	4.530540	0.000000
-0.991304	0.785020	5.213329	0.000000
-1.001766	0.969609	5.904937	0.000000
-0.992979	1.174732	6.605366	0.000000
-0.964656	1.400679	7.314615	0.000000
-0.916506	1.647738	8.032684	0.000000
-0.848240	1.916200	8.759572	0.000000
-0.759568	2.206354	9.495281	0.000000
-0.650202	2.518488	10.239810	0.000000
-0.519851	2.852893	10.993159	0.000000
-0.368227	3.209858	11.755328	0.000000
-0.195040	3.589672	12.526316	0.000000
0.720000	0.000000	-0.432000	0.000000
0.481992	-0.025848	0.211440	0.000000
0.262656	-0.031104	0.864960	0.000000
0.062424	-0.015336	1.528560	0.000000
-0.118272	0.021888	2.202240	0.000000
-0.279000	0.081000	2.886000	0.000000
-0.419328	0.162432	3.579840	0.000000
-0.538824	0.266616	4.283760	0.000000
-0.637056	0.393984	4.997760	0.000000
-0.713592	0.544968	5.721840	0.000000
-0.768000	0.720000	6.456000	0.000000
-0.799848	0.919512	7.200240	0.000000
-0.808704	1.143936	7.954560	0.000000
-0.794136	1.393704	8.718960	0.000000
-0.755712	1.669248	9.493440	0.000000
-0.693000	1.971000	10.278000	0.000000
-0.605568	2.299392	11.072640	0.000000
-0.492984	2.654856	11.877360	0.000000
-0.354816	3.037824	12.692160	0.000000
-0.190632	3.448728	13.517040	0.000000
1.518750	0.000000	-0.222750	0.000000
1.220114	-0.064900	0.437299	0.000000
0.941230	-0.107315	1.108283	0.000000
0.682712	-0.126630	1.790201	0.000000
0.445176	-0.122229	2.483055	0.000000
0.229236	-0.093498	3.186844	0.000000
0.035508	-0.039822	3.901567	0.000000
-0.135393	0.039415	4.627226	0.000000
-0.282852	0.144828	5.363820	0.000000
-0.406254	0.277031	6.111349	0.000000
-0.504984	0.436641	6.869812	0.000000
-0.578427	0.624271	7.639211	0.000000
-0.625968	0.840537	8.419545	0.000000
-0.646991	1.086054	9.210814	0.000000
-0.640882	1.361438	10.013018	0.000000
-0.607025	1.667303	10.826156	0.000000
-0.544806	2.004264	11.650230	0.000000
-0.453609	2.372937	12.485239	0.000000
-0.332819	2.773936	13.331183	0.000000
-0.181821	3.207877	14.188061	0.000000
2.250000	0.000000	-0.000000	0.000000
1.903266	-0.101109	0.661875	0.000000
1.576125	-0.178875	1.335000	0.000000
1.269422	-0.232453	2.019375	0.000000
0.984000	-0.261000	2.715000	0.000000
0.720703	-0.263672	3.421875	0.000000
0.480375	-0.239625	4.140000	0.000000
0.263859	-0.188016	4.869375	0.000000
0.072000	-0.108000	5.610000	0.000000
-0.094359	0.001266	6.361875	0.000000
-0.234375	0.140625	7.125000	0.000000
-0.347203	0.310922	7.899375	0.000000
-0.432000	0.513000	8.685000	0.000000
-0.487922	0.747703	9.481875	0.000000
-0.514125	1.015875	10.290000	0.000000
-0.509766	1.318359	11.109375	0.000000
-0.474000	1.656000	11.940000	0.000000
-0.405984	2.029641	12.781875	0.000000
-0.304875	2.440125	13.635000	0.000000
-0.169828	2.888297	14.499375	0.000000
2.846250	0.000000	0.222750	0.000000
2.469763	-0.131235	0.871489	0.000000
2.111187	-0.239568	1.531117	0.000000
1.771647	-0.323874	2.201636	0.000000
1.452264	-0.383031	2.883045	0.000000
1.154162	-0.415916	3.575344	0.000000
0.878464	-0.421406	4.278532	0.000000
0.626293	-0.398378	4.992611	0.000000
0.398772	-0.345708	5.717580	0.000000
0.197024	-0.262274	6.453439	0.000000
0.022172	-0.146953	7.200188	0.000000
-0.124661	0.001378	7.957826	0.000000
-0.242352	0.183843	8.726355	0.000000
-0.329778	0.401564	9.505774	0.000000
-0.385815	0.655665	10.296083	0.000000
-0.409342	0.947268	11.097281	0.000000
-0.399234	1.277496	11.909370	0.000000
-0.354369	1.647473	12.732349	0.000000
-0.273624	2.058321	13.566218	0.000000
-0.155875	2.511164	14.410976	0.000000
3.240000	0.000000	0.432000	0.000000
2.857923	-0.152037	1.052460	0.000000
2.490264	-0.283176	1.682640	0.000000
2.138481	-0.391959	2.322540	0.000000
1.804032	-0.476928	2.972160	0.000000
1.488375	-0.536625	3.631500	0.000000
1.192968	-0.569592	4.300560	0.000000
0.919269	-0.574371	4.979340	0.000000
0.668736	-0.549504	5.667840	0.000000
0.442827	-0.493533	6.366060	0.000000
0.243000	-0.405000	7.074000	0.000000
0.070713	-0.282447	7.791660	0.000000
-0.072576	-0.124416	8.519040	0.000000
-0.185409	0.070551	9.256140	0.000000
-0.266328	0.303912	10.002960	0.000000
-0.313875	0.577125	10.759500	0.000000
-0.326592	0.891648	11.525760	0.000000
-0.303021	1.248939	12.301740	0.000000
-0.241704	1.650456	13.087440	0.000000
-0.141183	2.097657	13.882860	0.000000
3.363750	0.000000	0.614250	0.000000
3.006063	-0.160274	1.191109	0.000000
2.657202	-0.303483	1.775572	0.000000
2.319019	-0.427776	2.367641	0.000000
1.993368	-0.531297	2.967315	0.000000
1.682104	-0.612193	3.574594	0.000000
1.387079	-0.668611	4.189477	0.000000
1.110148	-0.698697	4.811966	0.000000
0.853164	-0.700596	5.442060	0.000000
0.617981	-0.672456	6.079759	0.000000
0.406453	-0.612422	6.725062	0.000000
0.220433	-0.518641	7.377971	0.000000
0.061776	-0.389259	8.038485	0.000000
-0.067666	-0.222422	8.706604	0.000000
-0.166038	-0.016278	9.382328	0.000000
-0.231486	0.231029	10.065656	0.000000
-0.262158	0.521352	10.756590	0.000000
-0.256199	0.856544	11.455129	0.000000
-0.211755	1.238460	12.161273	0.000000
-0.126974	1.668952	12.875021	0.000000
3.150000	0.000000	0.756000	0.000000
2.852501	-0.152704	1.273755	0.000000
2.555847	-0.294273	1.795920	0.000000
2.262354	-0.422391	2.322495	0.000000
1.974336	-0.534744	2.853480	0.000000
1.694109	-0.629016	3.388875	0.000000
1.423989	-0.702891	3.928680	0.000000
1.166290	-0.754055	4.472895	0.000000
0.923328	-0.780192	5.021520	0.000000
0.697418	-0.778987	5.574555	0.000000
0.490875	-0.748125	6.132000	0.000000
0.306015	-0.685290	6.693855	0.000000
0.145152	-0.588168	7.260120	0.000000
0.010602	-0.454443	7.830795	0.000000
-0.095319	-0.281799	8.405880	0.000000
-0.170297	-0.067922	8.985375	0.000000
-0.212016	0.189504	9.569280	0.000000
-0.218161	0.492794	10.157595	0.000000
-0.186417	0.844263	10.750320	0.000000
-0.114468	1.246227	11.347455	0.000000
2.531250	0.000000	0.843750	0.000000
2.335553	-0.126088	1.286719	0.000000
2.130047	-0.249328	1.729688	0.000000
1.917580	-0.366873	2.172656	0.000000
1.701000	-0.475875	2.615625	0.000000
1.483154	-0.573486	3.058594	0.000000
1.266891	-0.656859	3.501562	0.000000
1.055057	-0.723146	3.944531	0.000000
0.850500	-0.769500	4.387500	0.000000
0.656068	-0.793072	4.830469	0.000000
0.474609	-0.791016	5.273437	0.000000
0.308971	-0.760482	5.716406	0.000000
0.162000	-0.698625	6.159375	0.000000
0.036545	-0.602596	6.602344	0.000000
-0.064547	-0.469547	7.045312	0.000000
-0.138428	-0.296631	7.488281	0.000000
-0.182250	-0.081000	7.931250	0.000000
-0.193166	0.180193	8.374219	0.000000
-0.168328	0.489797	8.817187	0.000000
-0.104889	0.850658	9.260156	0.000000
1.440000	0.000000	0.864000	0.000000
1.393536	-0.077184	1.216320	0.000000
1.323648	-0.162432	1.562880	0.000000
1.233792	-0.252288	1.903680	0.000000
1.127424	-0.343296	2.238720	0.000000
1.008000	-0.432000	2.568000	0.000000
0.878976	-0.514944	2.891520	0.000000
0.743808	-0.588672	3.209280	0.000000
0.605952	-0.649728	3.521280	0.000000
0.468864	-0.694656	3.827520	0.000000
0.336000	-0.720000	4.128000	0.000000
0.210816	-0.722304	4.422720	0.000000
0.096768	-0.698112	4.711680	0.000000
-0.002688	-0.643968	4.994880	0.000000
-0.084096	-0.556416	5.272320	0.000000
-0.144000	-0.432000	5.544000	0.000000
-0.178944	-0.267264	5.809920	0.000000
-0.185472	-0.058752	6.070080	0.000000
-0.160128	0.196992	6.324480	0.000000
-0.099456	0.503424	6.573120	0.000000
-0.191250	0.000000	0.803250	0.000000
-0.035232	-0.002752	1.048879	0.000000
0.080497	-0.027368	1.281502	0.000000
0.160083	-0.069703	1.501121	0.000000
0.207672	-0.125613	1.707735	0.000000
0.227408	-0.190951	1.901344	0.000000
0.223437	-0.261573	2.081947	0.000000
0.199905	-0.333332	2.249546	0.000000
0.160956	-0.402084	2.404140	0.000000
0.110736	-0.463683	2.545729	0.000000
0.053391	-0.513984	2.674312	0.000000
-0.006935	-0.548842	2.789891	0.000000
-0.066096	-0.564111	2.892465	0.000000
-0.119946	-0.555646	2.982034	0.000000
-0.164341	-0.519301	3.058597	0.000000
-0.195135	-0.450932	3.122156	0.000000
-0.208182	-0.346392	3.172710	0.000000
-0.199337	-0.201537	3.210259	0.000000
-0.164456	-0.012221	3.234802	0.000000
-0.099392	0.225701	3.246341	0.000000
-2.430000	0.000000	0.648000	0.000000
-2.012435	0.100450	0.770715	0.000000
-1.655559	0.162081	0.871560	0.000000
-1.354452	0.189813	0.950535	0.000000
-1.104192	0.188568	1.007640	0.000000
-0.899859	0.163266	1.042875	0.000000
-0.736533	0.118827	1.056240	0.000000
-0.609292	0.060173	1.047735	0.000000
-0.513216	-0.007776	1.017360	0.000000
-0.443384	-0.080099	0.965115	0.000000
-0.394875	-0.151875	0.891000	0.000000
-0.362769	-0.218184	0.795015	0.000000
-0.342144	-0.274104	0.677160	0.000000
-0.328080	-0.314715	0.537435	0.000000
-0.315657	-0.335097	0.375840	0.000000
-0.299953	-0.330328	0.192375	0.000000
-0.276048	-0.295488	-0.012960	0.000000
-0.239021	-0.225656	-0.240165	0.000000
-0.183951	-0.115911	-0.489240	0.000000
-0.105918	0.038667	-0.760185	0.000000
-5.343750	0.000000	0.384750	0.000000
-4.599755	0.235662	0.368149	0.000000
-3.940674	0.412131	0.319057	0.000000
-3.360719	0.535195	0.237476	0.000000
-2.854104	0.610641	0.123405	0.000000
-2.415041	0.644256	-0.023156	0.000000
-2.037743	0.641827	-0.202208	0.000000
-1.716422	0.609142	-0.413749	0.000000
-1.445292	0.551988	-0.657780	0.000000
-1.218565	0.476152	-0.934301	0.000000
-1.030453	0.387422	-1.243313	0.000000
-0.875170	0.291584	-1.584814	0.000000
-0.746928	0.194427	-1.958805	0.000000
-0.639940	0.101737	-2.365286	0.000000
-0.548418	0.019302	-2.804258	0.000000
-0.466576	-0.047092	-3.275719	0.000000
-0.388626	-0.091656	-3.779670	0.000000
-0.308781	-0.108604	-4.316111	0.000000
-0.221253	-0.092148	-4.885043	0.000000
-0.120255	-0.036500	-5.486464	0.000000
